client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,age_group,Variation
2570171,29.0,359.0,54,M,2.0,61773.65,5.0,5.0,46-55,
5318633,8.0,96.0,57,F,2.0,226577.61,2.0,5.0,56-65,Control
7378570,16.0,202.0,28,M,2.0,96475.19,2.0,5.0,26-35,Test
4764978,20.0,247.0,28,M,3.0,136866.66,2.0,5.0,26-35,Control
4906459,20.0,245.0,62,F,2.0,39481.2,2.0,5.0,56-65,Control
2599239,5.0,71.0,36,F,2.0,14093.079999999998,5.0,5.0,36-45,
9147180,31.0,374.0,24,F,2.0,57062.45999999999,5.0,5.0,19-25,
4939843,13.0,167.0,55,M,2.0,79239.29000000001,2.0,5.0,56-65,Test
9789056,14.0,169.0,28,F,2.0,33576.53,2.0,5.0,26-35,Control
3929399,16.0,193.0,60,F,2.0,79865.18,1.0,5.0,56-65,Control
4237267,8.0,105.0,30,M,3.0,55784.44,5.0,5.0,26-35,
5388529,19.0,228.0,50,M,2.0,90146.66,2.0,5.0,46-55,Control
5417518,5.0,60.0,51,F,2.0,23516.63,5.0,5.0,46-55,
8500269,30.0,368.0,76,M,3.0,288911.31,2.0,5.0,65+,Control
7906602,21.0,260.0,54,F,2.0,39725.28,2.0,5.0,46-55,Test
8464254,15.0,189.0,56,F,2.0,79962.0,5.0,5.0,56-65,
4319869,11.0,143.0,56,M,2.0,63452.29000000001,5.0,5.0,56-65,
8454891,14.0,179.0,45,F,2.0,82066.95,2.0,5.0,46-55,Control
9694803,18.0,227.0,44,F,2.0,145917.26,2.0,5.0,36-45,Test
8635937,16.0,197.0,32,M,3.0,88548.5,2.0,5.0,26-35,Test
1176543,12.0,154.0,46,F,3.0,53614.1,2.0,5.0,46-55,Test
1752252,14.0,174.0,43,M,2.0,32446.38,2.0,5.0,36-45,Control
1565668,10.0,131.0,28,F,2.0,94091.8,5.0,5.0,26-35,
8830835,33.0,396.0,62,F,3.0,175946.09000000003,5.0,5.0,56-65,
4462601,34.0,408.0,62,F,3.0,730766.5700000001,5.0,5.0,56-65,
8415542,6.0,77.0,56,F,2.0,166438.21000000002,2.0,5.0,56-65,Test
9968459,32.0,385.0,67,M,2.0,563581.36,2.0,5.0,65+,Control
1106203,24.0,299.0,70,M,3.0,68557.56,2.0,5.0,65+,Test
6401974,12.0,151.0,22,F,2.0,19381.59,5.0,5.0,19-25,
8796820,13.0,166.0,58,M,2.0,60607.28,5.0,5.0,56-65,
9424502,16.0,194.0,58,M,2.0,34327.48,2.0,5.0,56-65,Control
5579672,17.0,205.0,54,F,2.0,26031.52,2.0,5.0,46-55,Test
5810345,16.0,196.0,58,M,2.0,557957.05,2.0,5.0,56-65,Control
6401355,15.0,185.0,70,F,2.0,28366.03,2.0,5.0,65+,Test
9501714,26.0,315.0,44,F,2.0,546603.51,2.0,5.0,36-45,Control
2424231,13.0,160.0,32,F,3.0,101236.91,2.0,5.0,26-35,Control
4906392,13.0,159.0,28,F,2.0,52600.87,2.0,5.0,26-35,Control
1389096,11.0,140.0,42,F,2.0,64147.25,2.0,5.0,36-45,Test
3836953,12.0,144.0,28,F,2.0,62682.28,5.0,5.0,26-35,
6430083,23.0,288.0,20,F,3.0,58815.84,2.0,5.0,19-25,Control
7220613,21.0,255.0,68,F,2.0,149763.32,2.0,5.0,65+,Control
4629381,15.0,190.0,47,M,2.0,368340.56,2.0,5.0,46-55,Control
7787809,13.0,158.0,37,M,2.0,55222.76,2.0,5.0,36-45,Control
2197946,8.0,105.0,41,F,2.0,27900.45,2.0,5.0,36-45,Test
648159,21.0,261.0,52,M,2.0,162825.44,5.0,5.0,46-55,
1817171,20.0,243.0,45,M,3.0,106304.17,2.0,5.0,46-55,Control
4072973,15.0,191.0,48,F,2.0,31731.51,2.0,5.0,46-55,Test
8696157,15.0,189.0,48,M,3.0,245129.77,2.0,5.0,46-55,Control
4216690,22.0,268.0,76,M,2.0,35831.88,2.0,5.0,65+,Test
5549368,11.0,137.0,57,F,2.0,282524.06,2.0,5.0,56-65,Test
4333852,27.0,329.0,56,M,3.0,1854093.26,2.0,5.0,56-65,Test
2231220,22.0,264.0,47,F,2.0,157394.34999999998,2.0,5.0,46-55,Test
1652025,17.0,215.0,64,M,3.0,33402.66,2.0,5.0,56-65,Control
7632853,14.0,169.0,44,M,2.0,93827.73,2.0,5.0,36-45,Control
2150129,14.0,178.0,66,M,3.0,419852.21,2.0,5.0,65+,Control
323720,8.0,106.0,26,F,2.0,157684.07,2.0,5.0,26-35,Test
3891653,14.0,178.0,56,M,2.0,182970.54,2.0,5.0,56-65,Test
9879012,19.0,230.0,22,M,3.0,45652.66,2.0,5.0,19-25,Control
6421519,24.0,292.0,62,F,2.0,414285.82,2.0,5.0,56-65,Test
359374,8.0,106.0,55,F,2.0,58584.74,2.0,5.0,56-65,Control
2913441,20.0,240.0,50,M,3.0,71881.98999999999,5.0,5.0,46-55,
9619098,12.0,147.0,35,M,2.0,41061.64,2.0,5.0,36-45,Control
7228877,25.0,309.0,58,F,2.0,95192.95,2.0,5.0,56-65,Test
6618281,9.0,109.0,28,F,2.0,33698.369999999995,2.0,5.0,26-35,Control
2748786,15.0,182.0,40,M,2.0,70985.62,5.0,5.0,36-45,
8243871,10.0,130.0,66,M,2.0,140976.12,2.0,5.0,65+,Control
6867826,20.0,251.0,70,M,2.0,115981.17,5.0,5.0,65+,
5337525,8.0,106.0,70,F,2.0,36330.36,2.0,5.0,65+,Control
938227,28.0,338.0,34,M,2.0,112651.77,2.0,5.0,26-35,Test
8241291,10.0,121.0,33,F,2.0,91149.28,2.0,5.0,26-35,Test
4499901,23.0,283.0,47,F,2.0,257377.58,2.0,5.0,46-55,Test
7996810,22.0,275.0,50,M,3.0,199358.77,2.0,5.0,46-55,Control
643419,12.0,150.0,34,M,2.0,241097.41,2.0,5.0,26-35,Control
6798836,3.0,36.0,22,F,2.0,26004.29,2.0,5.0,19-25,Control
7512498,28.0,347.0,22,M,2.0,58389.92,5.0,5.0,19-25,
9888071,14.0,177.0,72,M,2.0,27501.83,5.0,5.0,65+,
256853,9.0,115.0,81,F,2.0,37014.39,2.0,5.0,65+,Control
2532062,9.0,118.0,48,F,2.0,52690.97,2.0,5.0,46-55,Control
2124594,14.0,170.0,60,F,2.0,15801.48,5.0,5.0,56-65,
8350388,15.0,189.0,32,M,2.0,17456.57,5.0,5.0,26-35,
7029605,17.0,209.0,60,M,2.0,36008.49,5.0,5.0,56-65,
720328,15.0,189.0,60,F,2.0,544911.02,5.0,5.0,56-65,
6201149,13.0,157.0,34,F,2.0,80513.23999999999,2.0,5.0,26-35,Test
5776681,14.0,168.0,66,F,2.0,63353.28,1.0,5.0,65+,Test
6233433,28.0,347.0,50,M,2.0,120522.15,2.0,5.0,46-55,Control
1164001,22.0,273.0,31,F,3.0,91254.72,2.0,5.0,26-35,Test
6974095,11.0,139.0,28,M,2.0,70610.23,2.0,5.0,26-35,Control
4860513,14.0,170.0,69,M,2.0,272991.82,2.0,5.0,65+,Test
7460065,22.0,269.0,66,F,3.0,67117.22,2.0,5.0,65+,Test
5533046,10.0,122.0,28,M,3.0,146532.71,2.0,5.0,26-35,Control
7008709,7.0,84.0,36,F,2.0,212033.96,2.0,5.0,36-45,Test
8366652,14.0,175.0,68,F,3.0,515380.21,2.0,5.0,65+,Test
1903850,4.0,58.0,60,M,2.0,89803.44,2.0,5.0,56-65,Test
5238437,9.0,119.0,56,F,3.0,186714.76,2.0,5.0,56-65,Control
8051151,19.0,231.0,30,F,2.0,50202.6,2.0,5.0,26-35,Test
965865,10.0,121.0,30,F,2.0,54212.12,2.0,5.0,26-35,Test
2941394,15.0,189.0,67,F,2.0,84883.79999999999,1.0,5.0,65+,Test
9578914,15.0,189.0,34,F,2.0,30042.25,2.0,5.0,26-35,Control
7528112,23.0,277.0,23,F,2.0,27721.51,1.0,5.0,19-25,Test
3002288,12.0,150.0,28,M,2.0,48500.25,2.0,5.0,26-35,Control
5825875,14.0,178.0,40,F,2.0,16521.69,5.0,5.0,36-45,
7781070,28.0,339.0,68,F,2.0,96881.07,2.0,5.0,65+,Control
7887642,20.0,249.0,42,M,3.0,50707.6,2.0,5.0,36-45,Test
7741281,12.0,147.0,62,F,2.0,104741.21,2.0,5.0,56-65,Control
2500540,22.0,265.0,77,M,2.0,126067.93,2.0,5.0,65+,Control
2906088,16.0,194.0,67,F,2.0,182062.92,2.0,5.0,65+,Test
7509628,14.0,169.0,64,F,2.0,29238.71,2.0,5.0,56-65,Control
7875969,19.0,233.0,71,M,2.0,41098.27,2.0,5.0,65+,Control
8556804,20.0,244.0,58,M,2.0,75253.0,2.0,5.0,56-65,Control
38384,22.0,268.0,66,M,2.0,56443.9,4.0,5.0,65+,
862532,14.0,169.0,54,F,2.0,278913.01,5.0,5.0,46-55,
4107878,12.0,152.0,26,F,2.0,57895.15,5.0,5.0,26-35,
8974590,10.0,130.0,60,F,2.0,345724.07,5.0,5.0,56-65,
7740522,14.0,171.0,40,F,2.0,48033.05,2.0,5.0,36-45,Test
2108691,9.0,118.0,57,M,2.0,176228.31,2.0,5.0,56-65,Control
1396964,10.0,129.0,71,F,2.0,33255.119999999995,2.0,5.0,65+,Test
3678087,13.0,160.0,60,M,2.0,48667.72,2.0,5.0,56-65,Test
2685470,6.0,79.0,19,M,2.0,16585.64,5.0,5.0,19-25,
828790,14.0,176.0,64,F,2.0,29722.52,2.0,5.0,56-65,Test
8037539,13.0,165.0,67,F,2.0,55228.07,1.0,5.0,65+,Test
9542219,17.0,211.0,72,F,2.0,59797.86,2.0,5.0,65+,Control
18660,18.0,222.0,45,M,2.0,98708.9,2.0,5.0,46-55,Control
5380759,15.0,182.0,30,F,2.0,15316.259999999998,5.0,5.0,26-35,
4540939,6.0,72.0,37,M,2.0,26738.05,2.0,5.0,36-45,Control
4305565,11.0,133.0,38,F,2.0,25581.97,2.0,5.0,36-45,Control
9878614,5.0,70.0,26,M,3.0,47076.47,2.0,5.0,26-35,Control
7512056,13.0,163.0,61,F,2.0,40083.27,2.0,5.0,56-65,Test
7861574,7.0,87.0,45,M,2.0,67191.79999999999,2.0,5.0,46-55,Test
6545776,35.0,430.0,70,F,2.0,53067.06,2.0,5.0,65+,Test
5291323,15.0,185.0,50,F,3.0,60461.41,2.0,5.0,46-55,Control
5568049,15.0,189.0,52,M,3.0,125120.6,2.0,5.0,46-55,Test
1111086,13.0,157.0,36,M,2.0,106835.81,2.0,5.0,36-45,Control
2353550,13.0,163.0,30,F,2.0,45682.8,2.0,5.0,26-35,Control
4630562,15.0,181.0,46,M,2.0,370864.33,5.0,5.0,46-55,
6775155,15.0,184.0,38,F,2.0,61670.87,2.0,5.0,36-45,Test
8342480,7.0,88.0,54,F,3.0,73338.67,2.0,5.0,46-55,Test
6156458,13.0,160.0,64,M,2.0,52901.57,2.0,5.0,56-65,Control
6904942,11.0,133.0,30,M,2.0,504565.5,5.0,5.0,26-35,
9335780,13.0,158.0,24,M,2.0,32102.25,5.0,5.0,19-25,
2513043,14.0,174.0,73,F,2.0,74663.83,5.0,5.0,65+,
8058142,10.0,126.0,52,F,2.0,30796.32,2.0,5.0,46-55,Control
836755,20.0,246.0,38,F,2.0,72570.15,5.0,5.0,36-45,
4460031,26.0,321.0,64,F,2.0,250646.08,5.0,5.0,56-65,
2455070,12.0,155.0,30,M,2.0,44355.99,2.0,5.0,26-35,Test
9605578,20.0,243.0,66,M,2.0,32804.09,2.0,5.0,65+,Control
7302432,11.0,139.0,42,F,3.0,92951.99,2.0,5.0,36-45,Control
6355360,27.0,324.0,64,M,3.0,1145922.53,2.0,5.0,56-65,Test
3931134,12.0,155.0,30,M,2.0,33675.369999999995,5.0,5.0,26-35,
6632849,9.0,109.0,60,M,2.0,38179.28,2.0,5.0,56-65,Control
2081780,13.0,163.0,30,M,3.0,53130.99,2.0,5.0,26-35,Test
9722838,18.0,220.0,51,M,2.0,86437.4,2.0,5.0,46-55,Control
5575459,5.0,62.0,30,F,2.0,25092.76,2.0,5.0,26-35,Test
6830032,20.0,241.0,72,F,2.0,20115.46,5.0,5.0,65+,
4722411,21.0,257.0,68,F,2.0,44262.45,2.0,5.0,65+,Control
6507462,9.0,119.0,26,M,2.0,84106.5,2.0,5.0,26-35,Control
59889,15.0,191.0,42,F,3.0,208759.09000000003,5.0,5.0,36-45,
6507056,12.0,148.0,38,M,2.0,87787.95999999999,5.0,5.0,36-45,
6996763,15.0,191.0,54,F,2.0,78260.04000000001,2.0,5.0,46-55,Control
5874439,21.0,258.0,24,F,3.0,33253.25,2.0,5.0,19-25,Test
8722595,15.0,181.0,33,M,2.0,69131.54999999999,2.0,5.0,26-35,Control
9052282,22.0,264.0,58,F,2.0,52703.92,2.0,5.0,56-65,Control
3990344,13.0,166.0,40,F,2.0,27265.72,2.0,5.0,36-45,Control
5719719,14.0,171.0,44,M,2.0,665244.56,2.0,5.0,36-45,Control
4658582,5.0,70.0,56,F,2.0,33436.3,2.0,5.0,56-65,Test
3781719,7.0,88.0,24,M,2.0,51786.65,2.0,5.0,19-25,Control
4653377,16.0,203.0,46,F,2.0,103230.05,2.0,5.0,46-55,Control
176935,9.0,108.0,48,F,3.0,157436.63,4.0,5.0,46-55,
8610616,21.0,257.0,40,F,2.0,41331.41,2.0,5.0,36-45,Control
9512888,13.0,166.0,39,M,2.0,45730.25,2.0,5.0,36-45,Control
4718148,15.0,181.0,66,F,2.0,55605.09,2.0,5.0,65+,Control
9591806,21.0,259.0,52,M,2.0,37957.07,5.0,5.0,46-55,
6242444,4.0,53.0,18,M,2.0,38004.96,5.0,5.0,19-25,
7225623,5.0,62.0,44,F,2.0,138671.63,2.0,5.0,36-45,Control
6047936,14.0,171.0,48,M,2.0,357063.58,5.0,5.0,46-55,
4042429,9.0,114.0,34,F,3.0,547831.13,5.0,5.0,26-35,
9927319,13.0,165.0,48,M,2.0,74062.5,2.0,5.0,46-55,Test
3718550,15.0,183.0,40,M,2.0,120011.45,2.0,5.0,36-45,Control
9428003,15.0,185.0,60,F,2.0,36441.38,2.0,5.0,56-65,Control
7177906,18.0,221.0,46,M,2.0,112420.7,2.0,5.0,46-55,Control
8803514,15.0,188.0,32,F,2.0,63427.53,2.0,5.0,26-35,Test
998429,14.0,170.0,33,F,2.0,146713.22999999998,2.0,5.0,26-35,Control
1234545,10.0,130.0,68,M,2.0,91539.47,2.0,5.0,65+,Test
2673006,13.0,164.0,44,M,2.0,29653.32,2.0,5.0,36-45,Test
6247666,15.0,191.0,50,M,2.0,30348.19,5.0,5.0,46-55,
3662008,13.0,165.0,50,M,2.0,121002.49,2.0,5.0,46-55,Test
4031982,18.0,224.0,64,F,2.0,26400.93,2.0,5.0,56-65,Control
8408200,8.0,98.0,28,M,2.0,34176.18,2.0,5.0,26-35,Control
5305116,18.0,226.0,64,F,3.0,89726.65,2.0,5.0,56-65,Control
9225498,14.0,173.0,51,M,2.0,27748.0,2.0,5.0,46-55,Control
381102,13.0,165.0,68,M,2.0,41643.55,2.0,5.0,65+,Test
6312032,16.0,195.0,47,M,3.0,149435.74,5.0,5.0,46-55,
4465058,15.0,184.0,58,M,3.0,124131.84,1.0,5.0,56-65,Control
3210451,14.0,172.0,59,M,2.0,49813.42,2.0,5.0,56-65,Test
6618689,5.0,70.0,50,F,2.0,54323.12,2.0,5.0,46-55,Test
7606773,15.0,186.0,32,F,2.0,71561.37,2.0,5.0,26-35,Test
2230504,20.0,242.0,32,M,3.0,51798.66,2.0,5.0,26-35,Control
9292116,22.0,264.0,24,M,2.0,32868.77,2.0,5.0,19-25,Control
6618377,15.0,181.0,38,F,3.0,78383.32,2.0,5.0,36-45,Control
666116,28.0,338.0,54,M,2.0,1379850.21,5.0,5.0,46-55,
998606,11.0,132.0,30,F,2.0,40977.11,2.0,5.0,26-35,Control
3238616,12.0,146.0,54,F,2.0,208353.98,2.0,5.0,46-55,Control
9750214,13.0,166.0,74,M,2.0,28964.94,2.0,5.0,65+,Control
8407501,13.0,160.0,52,F,2.0,259272.91,2.0,5.0,46-55,Test
6568325,27.0,328.0,64,F,2.0,36602.44,1.0,5.0,56-65,Control
5954807,19.0,230.0,42,F,2.0,26681.9,2.0,5.0,36-45,Test
7209069,17.0,209.0,66,F,2.0,57285.38,2.0,5.0,65+,Test
4244891,8.0,106.0,51,M,2.0,87989.76999999999,2.0,5.0,46-55,Test
6305110,10.0,129.0,32,M,2.0,67188.81,2.0,5.0,26-35,Control
8561891,15.0,182.0,72,M,2.0,25885.17,2.0,5.0,65+,Control
2668318,10.0,127.0,40,F,2.0,31280.039999999997,5.0,5.0,36-45,
8400251,10.0,122.0,58,F,3.0,45397.05,1.0,5.0,56-65,Control
7432524,20.0,243.0,62,M,2.0,33180.72,2.0,5.0,56-65,Control
4369578,6.0,73.0,34,F,2.0,179372.96999999997,2.0,5.0,26-35,Test
7656563,14.0,179.0,70,F,2.0,58147.3,2.0,5.0,65+,Control
4501407,16.0,193.0,48,F,2.0,75941.70999999999,2.0,5.0,46-55,Test
5172802,6.0,74.0,51,M,2.0,89671.12,2.0,5.0,46-55,Test
3727654,14.0,168.0,28,F,2.0,37226.65,2.0,5.0,26-35,Control
1488889,22.0,269.0,48,F,3.0,346511.07,5.0,5.0,46-55,
8444187,13.0,156.0,63,M,2.0,46344.6,2.0,5.0,56-65,Control
4239835,15.0,191.0,44,F,2.0,349570.1,2.0,5.0,36-45,Test
6361221,35.0,427.0,69,F,2.0,127643.5,2.0,5.0,65+,Test
2136669,15.0,190.0,34,M,2.0,56935.61,2.0,5.0,26-35,Test
7695355,8.0,105.0,60,M,2.0,23800.54,5.0,5.0,56-65,
1189980,15.0,189.0,57,M,2.0,90082.53,2.0,5.0,56-65,Test
6474386,11.0,139.0,32,F,2.0,35503.67,2.0,5.0,26-35,Control
1665286,22.0,270.0,82,F,2.0,34485.29,2.0,5.0,65+,Control
6748470,10.0,122.0,48,F,2.0,73245.57,2.0,5.0,46-55,Test
9545569,22.0,265.0,70,F,3.0,415612.6,1.0,5.0,65+,Test
9777880,25.0,308.0,28,F,2.0,440639.59,2.0,5.0,26-35,Control
4068771,9.0,118.0,42,F,2.0,33737.59,2.0,5.0,36-45,Test
8392389,15.0,190.0,34,M,2.0,99672.29,5.0,5.0,26-35,
2342590,11.0,137.0,54,F,2.0,73888.92,2.0,5.0,46-55,Control
1286856,23.0,277.0,68,M,2.0,37410.0,2.0,5.0,65+,Control
3695599,6.0,83.0,36,F,2.0,38943.26,2.0,5.0,36-45,Test
2600260,12.0,154.0,34,M,3.0,39448.99,5.0,5.0,26-35,
5434950,17.0,214.0,50,F,3.0,431479.42,5.0,5.0,46-55,
1275743,9.0,116.0,25,F,2.0,45492.31,5.0,5.0,26-35,
7215328,22.0,264.0,50,M,2.0,136804.2,2.0,5.0,46-55,Test
8883014,16.0,192.0,39,F,2.0,73288.18,5.0,5.0,36-45,
8406244,13.0,167.0,63,F,2.0,28912.16,2.0,5.0,56-65,Test
4417286,19.0,239.0,24,F,2.0,16853.659999999996,5.0,5.0,19-25,
2262697,25.0,304.0,52,F,3.0,81648.26,2.0,5.0,46-55,Control
6932133,15.0,186.0,37,F,2.0,141358.26,2.0,5.0,36-45,Control
6783693,21.0,262.0,52,F,2.0,181978.57,2.0,5.0,46-55,Control
7703956,15.0,180.0,67,M,2.0,64627.16,2.0,5.0,65+,Test
778534,9.0,109.0,38,M,2.0,108350.0,2.0,5.0,36-45,Test
3476871,11.0,140.0,52,M,2.0,89363.74,2.0,5.0,46-55,Control
6898781,13.0,167.0,38,F,2.0,68594.04000000001,2.0,5.0,36-45,Test
200372,28.0,343.0,64,F,2.0,55306.66,2.0,5.0,56-65,Control
381793,21.0,259.0,54,F,2.0,174611.55,1.0,5.0,46-55,Test
5399074,15.0,190.0,48,M,2.0,37798.65,2.0,5.0,46-55,Control
8286068,10.0,127.0,59,F,2.0,41154.56,2.0,5.0,56-65,Control
4193444,17.0,214.0,41,F,2.0,61819.28,5.0,5.0,36-45,
1419363,20.0,250.0,36,F,3.0,56199.92999999999,2.0,5.0,36-45,Test
971116,7.0,92.0,24,M,2.0,26201.64,2.0,5.0,19-25,Control
3527354,9.0,112.0,62,M,2.0,599081.9500000001,2.0,5.0,56-65,Test
7181572,13.0,167.0,24,M,2.0,47804.94,2.0,5.0,19-25,Test
5837024,26.0,319.0,29,M,3.0,97041.85,5.0,5.0,26-35,
4610520,18.0,217.0,63,M,3.0,288993.63,2.0,5.0,56-65,Control
1115767,17.0,209.0,61,F,3.0,87482.1,2.0,5.0,56-65,Test
2100717,9.0,117.0,64,M,2.0,78008.39,2.0,5.0,56-65,Control
5120779,8.0,104.0,74,F,2.0,118743.46,2.0,5.0,65+,Control
1725212,22.0,272.0,65,F,2.0,325219.12,2.0,5.0,65+,Test
5085135,15.0,180.0,38,M,3.0,226703.24,2.0,5.0,36-45,Test
3266097,16.0,193.0,41,F,2.0,96532.88,2.0,5.0,36-45,Control
4188694,20.0,240.0,62,F,2.0,286232.05,2.0,5.0,56-65,Test
4035115,26.0,321.0,49,F,2.0,281271.63,2.0,5.0,46-55,Test
8781839,31.0,374.0,45,M,2.0,123465.8,5.0,5.0,46-55,
2549206,12.0,144.0,43,M,2.0,47166.95,2.0,5.0,36-45,Control
5872163,5.0,64.0,52,M,2.0,56867.9,2.0,5.0,46-55,Test
6748816,13.0,167.0,60,F,2.0,77445.59,2.0,5.0,56-65,Test
2041645,28.0,340.0,66,M,2.0,503028.79,2.0,5.0,65+,Control
9099836,17.0,214.0,38,F,3.0,1217323.7999999998,2.0,5.0,36-45,Control
743676,22.0,264.0,42,F,3.0,94685.61,2.0,5.0,36-45,Test
7127299,22.0,268.0,30,M,2.0,89099.39,2.0,5.0,26-35,Test
4085994,14.0,178.0,42,M,2.0,88120.04999999999,2.0,5.0,36-45,Control
1724265,19.0,228.0,32,M,2.0,138675.66,2.0,5.0,26-35,Control
9196113,20.0,242.0,62,M,2.0,110172.67,2.0,5.0,56-65,Test
6409047,10.0,128.0,34,M,2.0,49188.65,2.0,5.0,26-35,Control
892689,16.0,197.0,64,M,2.0,123853.53999999998,5.0,5.0,56-65,
4082474,15.0,184.0,69,M,2.0,54838.53,2.0,5.0,65+,Test
1483645,16.0,192.0,40,M,2.0,27122.13,5.0,5.0,36-45,
5374876,20.0,241.0,33,F,4.0,158054.09999999998,5.0,5.0,26-35,
7714801,13.0,158.0,52,F,2.0,41124.09,2.0,5.0,46-55,Test
5585137,10.0,121.0,24,F,2.0,34751.98,2.0,5.0,19-25,Control
5211504,16.0,199.0,46,F,2.0,172511.59000000003,5.0,5.0,46-55,
9179290,10.0,124.0,29,F,2.0,67712.22,2.0,5.0,26-35,Control
7646982,16.0,196.0,64,F,2.0,46908.71,2.0,5.0,56-65,Control
7501408,16.0,202.0,40,M,2.0,84963.47,2.0,5.0,36-45,Control
7139732,18.0,221.0,48,M,2.0,72766.13,5.0,5.0,46-55,
6010917,8.0,105.0,58,M,2.0,150174.36,2.0,5.0,56-65,Test
6675974,19.0,238.0,34,M,2.0,95076.59,2.0,5.0,26-35,Control
7856876,12.0,155.0,48,M,2.0,59435.07,2.0,5.0,46-55,Control
8434228,13.0,164.0,58,M,2.0,172344.19,2.0,5.0,56-65,Test
6856197,9.0,118.0,64,M,2.0,103748.23,2.0,5.0,56-65,Test
9963117,5.0,70.0,58,M,2.0,80979.41,2.0,5.0,56-65,Test
428852,4.0,56.0,48,M,2.0,106287.55,2.0,5.0,46-55,Test
8565313,26.0,315.0,83,F,2.0,114670.17,2.0,5.0,65+,Test
3258934,5.0,67.0,45,M,2.0,162717.19,2.0,5.0,46-55,Control
6908479,15.0,181.0,37,F,2.0,121918.73,2.0,5.0,36-45,Control
6043261,27.0,326.0,61,F,2.0,244233.23,2.0,5.0,56-65,Control
9023475,23.0,281.0,70,M,2.0,61730.24,2.0,5.0,65+,Control
1534361,12.0,155.0,34,M,2.0,53184.74,2.0,5.0,26-35,Test
1151055,28.0,342.0,75,M,3.0,783840.38,5.0,5.0,65+,
8087706,21.0,253.0,67,M,2.0,26122.21,2.0,5.0,65+,Test
4379998,29.0,349.0,68,F,2.0,211837.24,2.0,5.0,65+,Control
5257410,12.0,152.0,66,F,2.0,86653.36,2.0,5.0,65+,Test
2687513,9.0,111.0,40,F,2.0,57215.0,5.0,5.0,36-45,
7750878,4.0,50.0,62,M,2.0,334956.43,2.0,5.0,56-65,Test
6518235,5.0,63.0,58,F,2.0,56044.92,2.0,5.0,56-65,Test
256199,13.0,165.0,56,F,3.0,719371.26,2.0,5.0,56-65,Control
7679440,10.0,122.0,46,F,2.0,122471.62,2.0,5.0,46-55,Test
3383807,21.0,253.0,32,M,2.0,46677.89,2.0,5.0,26-35,Test
9654840,4.0,58.0,54,M,2.0,294923.01,5.0,5.0,46-55,
3678111,14.0,175.0,42,F,2.0,45714.55,2.0,5.0,36-45,Test
4730185,11.0,142.0,62,M,2.0,273126.42,2.0,5.0,56-65,Test
5129852,9.0,116.0,42,M,2.0,1012666.63,5.0,5.0,36-45,
6005427,23.0,279.0,50,M,2.0,118187.95,2.0,5.0,46-55,Control
5282171,14.0,171.0,42,F,2.0,32376.56,5.0,5.0,36-45,
7341490,12.0,145.0,70,F,2.0,54553.82,2.0,5.0,65+,Test
9460332,11.0,135.0,59,M,2.0,37644.48,2.0,5.0,56-65,Test
9965526,12.0,145.0,31,F,2.0,26342.03,2.0,5.0,26-35,Control
9881703,8.0,105.0,30,M,3.0,28020.03,5.0,5.0,26-35,
4767340,10.0,131.0,56,M,3.0,96912.14,2.0,5.0,56-65,Control
6710312,14.0,178.0,39,F,3.0,134224.03,5.0,5.0,36-45,
806192,21.0,255.0,42,M,2.0,186952.05,2.0,5.0,36-45,Test
4142051,12.0,145.0,44,F,2.0,58001.68,2.0,5.0,36-45,Test
5531076,19.0,228.0,44,M,2.0,67727.62,2.0,5.0,36-45,Control
3511551,15.0,187.0,42,M,2.0,450739.92,2.0,5.0,36-45,Test
5760256,16.0,202.0,42,F,3.0,511435.03,5.0,5.0,36-45,
5278073,8.0,100.0,35,F,2.0,36151.37,5.0,5.0,36-45,
1990964,15.0,184.0,50,F,2.0,27152.18,2.0,5.0,46-55,Control
3845120,15.0,183.0,43,M,3.0,117080.82,2.0,5.0,36-45,Control
5123985,17.0,208.0,40,F,2.0,86905.79000000001,2.0,5.0,36-45,Test
4152464,9.0,118.0,51,F,2.0,29859.98,2.0,5.0,46-55,Test
4901840,7.0,87.0,50,F,2.0,24065.55,2.0,5.0,46-55,Test
1554200,14.0,176.0,66,F,2.0,248662.15,2.0,5.0,65+,Control
4601698,17.0,205.0,58,M,2.0,226232.49,2.0,5.0,56-65,Test
8455559,33.0,406.0,80,M,2.0,54963.16,2.0,5.0,65+,Test
739944,12.0,147.0,38,F,2.0,57117.24,2.0,5.0,36-45,Test
8938441,10.0,124.0,54,M,2.0,141758.27000000002,2.0,5.0,46-55,Control
9309478,16.0,195.0,65,F,2.0,29598.03,2.0,5.0,65+,Control
4090544,14.0,175.0,51,M,2.0,45798.27,2.0,5.0,46-55,Test
1304604,15.0,189.0,60,F,2.0,30653.88,2.0,5.0,56-65,Control
6269744,16.0,194.0,30,F,3.0,38536.49,2.0,5.0,26-35,Test
9989221,9.0,108.0,62,F,2.0,21156.38,5.0,5.0,56-65,
9400954,26.0,315.0,68,M,2.0,71825.44,5.0,5.0,65+,
4731471,9.0,113.0,33,F,3.0,82255.72,2.0,5.0,26-35,Test
8555631,24.0,298.0,62,F,2.0,51222.7,2.0,5.0,56-65,Control
140683,16.0,193.0,50,F,3.0,260158.71,2.0,5.0,46-55,Test
6593434,12.0,154.0,56,F,2.0,31748.74,2.0,5.0,56-65,Control
